Date,time,reason,now,req,final,item_name
1/7/2026,15:47:56,auto_outfeed_ok,101,60,92,KRISCO
1/7/2026,15:51:53,auto_in_ok,92,180,179.5,KRISCO
1/7/2026,16:01:34,auto_outfeed_ok,179,60,169.5,KRISCO
1/7/2026,16:16:22,auto_outfeed_ok,169,60,159.5,KRISCO
1/7/2026,16:31:14,auto_outfeed_ok,159.5,60,149.5,KRISCO
1/7/2026,16:46:13,auto_outfeed_ok,149.5,60,140,KRISCO
1/7/2026,17:00:56,auto_outfeed_ok,140,60,130,KRISCO
1/7/2026,17:15:41,auto_outfeed_ok,130,60,120.5,KRISCO
1/7/2026,17:30:12,auto_outfeed_ok,120.5,60,111.5,KRISCO
1/7/2026,17:44:21,auto_outfeed_ok,111,60,102.5,KRISCO
1/7/2026,17:58:00,auto_outfeed_ok,102.5,60,93,KRISCO
1/7/2026,18:01:55,auto_in_ok,93,180,179.5,KRISCO
1/7/2026,18:12:26,auto_outfeed_ok,179,60,169,KRISCO
1/7/2026,18:27:42,auto_outfeed_ok,168.5,60,159,KRISCO
1/7/2026,18:42:29,auto_outfeed_ok,159,60,149.5,KRISCO
1/7/2026,18:57:12,auto_outfeed_ok,149.5,60,140,KRISCO
1/7/2026,19:12:09,auto_outfeed_ok,140,60,130.5,KRISCO
1/7/2026,19:26:41,auto_outfeed_ok,130.5,60,121.5,KRISCO
1/7/2026,19:41:25,auto_outfeed_ok,121.5,60,112,KRISCO
1/7/2026,19:55:50,auto_outfeed_ok,112,60,103.5,KRISCO
1/7/2026,20:09:49,auto_outfeed_ok,103.5,60,94.5,KRISCO
1/7/2026,20:13:40,auto_in_ok,94.5,180,179.5,KRISCO
1/7/2026,20:23:50,auto_outfeed_ok,179,60,169,KRISCO
1/7/2026,20:39:21,auto_outfeed_ok,169,60,160,KRISCO
1/7/2026,20:55:42,auto_outfeed_ok,160,60,149.5,KRISCO
1/8/2026,5:03:22,auto_in_halt,150,180,150,KRISCO
1/10/2026,5:46:21,auto_in_ok,150.5,180,179.5,KRISCO
1/10/2026,5:57:31,auto_outfeed_ok,179,60,164,KRISCO
1/10/2026,6:09:50,auto_outfeed_ok,163.5,60,153.5,KRISCO
1/10/2026,6:21:12,auto_outfeed_ok,153.5,60,144,KRISCO
1/10/2026,6:32:09,auto_outfeed_ok,144,60,135,KRISCO
1/10/2026,6:42:24,auto_outfeed_ok,135.5,60,126,KRISCO
1/10/2026,6:53:00,auto_outfeed_ok,126,60,117,KRISCO
1/10/2026,7:03:24,auto_outfeed_ok,117,60,108,KRISCO
1/10/2026,7:13:28,auto_outfeed_ok,108,60,99,KRISCO
1/10/2026,7:17:06,auto_in_ok,99,180,179,KRISCO
1/10/2026,7:23:17,auto_outfeed_ok,179,60,170,KRISCO
1/10/2026,7:33:16,auto_outfeed_ok,169,60,160,KRISCO
1/10/2026,7:42:54,auto_outfeed_ok,160,60,150.5,KRISCO
1/10/2026,7:52:24,auto_outfeed_ok,150.5,60,141,KRISCO
1/10/2026,8:02:30,auto_outfeed_ok,141,60,132,KRISCO
1/10/2026,8:12:03,auto_outfeed_ok,131.5,60,123,KRISCO
1/10/2026,8:21:06,auto_outfeed_ok,123,60,113.5,KRISCO
1/10/2026,8:30:17,auto_outfeed_ok,113.5,60,104.5,KRISCO
1/10/2026,8:39:14,auto_outfeed_ok,104.5,60,96,KRISCO
1/10/2026,8:42:59,auto_in_ok,96,180,179.5,KRISCO
1/10/2026,8:47:47,auto_outfeed_ok,179,60,169.5,KRISCO
1/10/2026,8:57:29,auto_outfeed_ok,169,60,160,KRISCO
1/10/2026,9:06:46,auto_outfeed_ok,160,60,150.5,KRISCO
1/10/2026,9:16:11,auto_outfeed_ok,150,60,141,KRISCO
1/10/2026,9:25:15,auto_outfeed_ok,141,60,131.5,KRISCO
1/10/2026,9:34:25,auto_outfeed_ok,131.5,60,122.5,KRISCO
1/10/2026,9:43:12,auto_outfeed_ok,122,60,113.5,KRISCO
1/10/2026,9:51:51,auto_outfeed_ok,113.5,60,104.5,KRISCO
1/10/2026,10:00:41,auto_outfeed_ok,104,60,95.5,KRISCO
1/10/2026,10:04:27,auto_in_ok,95.5,180,179.5,KRISCO
1/10/2026,10:09:15,auto_outfeed_ok,179,60,169.5,KRISCO
1/10/2026,10:18:44,auto_outfeed_ok,169.5,60,159.5,KRISCO
1/10/2026,10:28:04,auto_outfeed_ok,159.5,60,149.5,KRISCO
1/10/2026,10:37:33,auto_outfeed_ok,149.5,60,139.5,KRISCO
1/10/2026,10:46:41,auto_outfeed_ok,139,60,130.5,KRISCO
1/10/2026,10:55:14,auto_outfeed_ok,130,60,121.5,KRISCO
1/10/2026,11:03:41,auto_outfeed_ok,121,60,112.5,KRISCO
1/10/2026,11:12:01,auto_outfeed_ok,112.5,60,103.5,KRISCO
1/10/2026,11:20:09,auto_outfeed_ok,103,60,95,KRISCO
1/10/2026,11:23:56,auto_in_ok,95,180,179.5,KRISCO
1/10/2026,11:28:14,auto_outfeed_ok,179,60,169.5,KRISCO
1/10/2026,11:37:16,auto_outfeed_ok,169,60,159.5,KRISCO
1/10/2026,11:45:58,auto_outfeed_ok,159,60,150,KRISCO
1/10/2026,11:54:34,auto_outfeed_ok,149.5,60,140.5,KRISCO
1/10/2026,12:02:55,auto_outfeed_ok,140,60,131,KRISCO
1/10/2026,12:11:31,auto_outfeed_ok,130.5,60,121.5,KRISCO
1/10/2026,12:19:56,auto_outfeed_ok,121.5,60,112.5,KRISCO
1/10/2026,12:28:12,auto_outfeed_ok,112,60,103,KRISCO
1/12/2026,11:11:34,auto_outfeed_ok,104,60,54,KRISCO
1/12/2026,11:17:17,auto_in_ok,54,180,179.5,KRISCO
1/12/2026,14:04:17,auto_outfeed_ok,178.5,60,166,KRISCO
1/12/2026,14:14:37,auto_outfeed_ok,166,60,156.5,KRISCO
1/12/2026,14:22:42,auto_outfeed_ok,156.5,60,147,KRISCO
1/12/2026,14:31:46,auto_outfeed_ok,147.5,60,138,KRISCO
1/12/2026,14:40:44,auto_outfeed_ok,138,60,129,KRISCO
1/12/2026,14:49:34,auto_outfeed_ok,129,60,120,KRISCO
1/12/2026,14:58:12,auto_outfeed_ok,120,60,110.5,KRISCO
1/12/2026,15:07:31,auto_outfeed_ok,110.5,60,102,KRISCO
1/12/2026,15:16:09,auto_outfeed_ok,102,60,93.5,KRISCO
1/12/2026,15:20:04,auto_in_ok,93.5,180,179,KRISCO
1/12/2026,15:24:43,auto_outfeed_ok,179,60,169.5,KRISCO
1/12/2026,15:34:27,auto_outfeed_ok,169,60,159.5,KRISCO
1/12/2026,15:43:42,auto_outfeed_ok,159.5,60,150.5,KRISCO
1/12/2026,15:53:03,auto_outfeed_ok,150,60,141,KRISCO
1/12/2026,16:02:16,auto_outfeed_ok,141,60,131.5,KRISCO
1/12/2026,16:11:15,auto_outfeed_ok,131.5,60,123,KRISCO
1/12/2026,16:20:15,auto_outfeed_ok,122.5,60,114,KRISCO
1/12/2026,16:28:40,auto_outfeed_ok,114,60,105,KRISCO
1/12/2026,16:37:25,auto_outfeed_ok,105,60,95.5,KRISCO
1/12/2026,16:41:13,auto_in_ok,95.5,180,179,KRISCO
1/12/2026,16:46:21,auto_outfeed_ok,179,60,169,KRISCO
1/12/2026,16:56:01,auto_outfeed_ok,169,60,159.5,KRISCO
1/12/2026,17:05:14,auto_outfeed_ok,159,60,150.5,KRISCO
1/12/2026,17:14:15,auto_outfeed_ok,150,60,140.5,KRISCO
1/12/2026,17:23:33,auto_outfeed_ok,140.5,60,131.5,KRISCO
1/12/2026,18:11:52,auto_outfeed_ok,131.5,60,93.5,KRISCO
1/12/2026,18:18:37,manual_in_halt,126,180,150.5,KRISCO
1/12/2026,18:22:44,auto_outfeed_ok,150.5,60,141.5,KRISCO
1/12/2026,18:30:58,auto_outfeed_ok,141.5,60,132,KRISCO
1/12/2026,18:38:41,auto_outfeed_ok,132,60,123,KRISCO
1/12/2026,18:46:23,auto_outfeed_ok,123,60,113,KRISCO
1/12/2026,18:53:49,auto_outfeed_ok,113,60,104,KRISCO
1/12/2026,19:00:48,auto_outfeed_ok,104,60,95,KRISCO
1/12/2026,19:04:38,auto_in_ok,95.5,180,179,KRISCO
1/12/2026,19:08:03,auto_outfeed_ok,179,60,169,KRISCO
1/12/2026,19:15:16,auto_outfeed_ok,169.5,60,159,KRISCO
1/12/2026,19:23:02,auto_outfeed_ok,159.5,60,150.5,KRISCO
1/12/2026,19:30:23,auto_outfeed_ok,150.5,60,141,KRISCO
1/12/2026,19:37:49,auto_outfeed_ok,141,60,132,KRISCO
1/12/2026,19:45:12,auto_outfeed_ok,132,60,122,KRISCO
1/12/2026,19:52:50,auto_outfeed_ok,122.5,60,113.5,KRISCO
1/12/2026,19:58:44,auto_outfeed_ok,113,60,104,KRISCO
1/12/2026,20:04:15,auto_outfeed_ok,104,60,94.5,KRISCO
1/12/2026,20:08:06,auto_in_ok,94.5,180,179.5,KRISCO
1/12/2026,20:09:37,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/12/2026,20:16:40,auto_outfeed_ok,169.5,60,159.5,KRISCO
1/12/2026,20:23:35,auto_outfeed_ok,159.5,60,150,KRISCO
1/12/2026,20:30:44,auto_outfeed_ok,150,60,140.5,KRISCO
1/12/2026,20:38:16,auto_outfeed_ok,140.5,60,131,KRISCO
1/12/2026,20:45:42,auto_outfeed_ok,131,60,122,KRISCO
1/12/2026,20:52:53,auto_outfeed_ok,122,60,113,KRISCO
1/12/2026,20:59:57,auto_outfeed_ok,113,60,104,KRISCO
1/12/2026,21:07:09,auto_outfeed_ok,104,60,96,KRISCO
1/12/2026,21:10:57,auto_in_ok,96,180,179.5,KRISCO
1/13/2026,6:04:18,auto_outfeed_ok,179,60,169.5,KRISCO
1/13/2026,6:13:49,auto_outfeed_ok,169.5,60,160,KRISCO
1/13/2026,6:23:33,auto_outfeed_ok,160,60,150.5,KRISCO
1/13/2026,6:33:56,auto_outfeed_ok,150.5,,141.5,KRISCO
1/13/2026,6:44:09,auto_outfeed_ok,141.5,60,132.5,KRISCO
1/13/2026,6:54:44,auto_outfeed_ok,132,60,123.5,KRISCO
1/13/2026,7:05:32,auto_outfeed_ok,123.5,60,114.5,KRISCO
1/13/2026,7:16:15,auto_outfeed_ok,114.5,60,106,KRISCO
1/13/2026,7:26:28,auto_outfeed_ok,106,60,97,KRISCO
1/13/2026,7:30:11,auto_in_ok,97,180,179.5,KRISCO
1/13/2026,7:36:50,auto_outfeed_ok,179,60,165.5,KRISCO
1/13/2026,7:52:40,auto_outfeed_ok,165,60,156,KRISCO
1/13/2026,8:03:01,auto_outfeed_ok,156,60,147,KRISCO
1/13/2026,8:13:21,auto_outfeed_ok,147,60,138,KRISCO
1/13/2026,8:23:27,auto_outfeed_ok,138,60,129,KRISCO
1/13/2026,8:33:31,auto_outfeed_ok,129,60,120.5,KRISCO
1/13/2026,8:43:15,auto_outfeed_ok,120.5,60,111.5,KRISCO
1/13/2026,8:54:54,auto_outfeed_ok,111.5,60,103.5,KRISCO
1/13/2026,9:07:41,auto_outfeed_ok,103.5,60,95.5,KRISCO
1/13/2026,9:11:29,auto_in_ok,95,180,179,KRISCO
1/13/2026,9:20:21,auto_outfeed_ok,179,60,170,KRISCO
1/13/2026,9:34:55,auto_outfeed_ok,170,60,160.5,KRISCO
1/13/2026,9:49:24,auto_outfeed_ok,160.5,60,151.5,KRISCO
1/13/2026,10:04:08,auto_outfeed_ok,151,60,142,KRISCO
1/13/2026,10:18:25,auto_outfeed_ok,142,60,133.5,KRISCO
1/13/2026,10:32:32,auto_outfeed_ok,133,60,124,KRISCO
1/13/2026,10:46:55,auto_outfeed_ok,124,60,115.5,KRISCO
1/13/2026,11:00:29,auto_outfeed_ok,115.5,60,106.5,KRISCO
1/13/2026,11:14:32,auto_outfeed_ok,106,60,98,KRISCO
1/13/2026,11:18:12,auto_in_ok,98,180,179,KRISCO
1/13/2026,11:27:49,auto_outfeed_ok,179,60,169,KRISCO
1/13/2026,11:39:27,auto_outfeed_ok,168.5,60,159.5,KRISCO
1/13/2026,11:50:17,auto_outfeed_ok,159,60,150.5,KRISCO
1/13/2026,12:00:26,auto_outfeed_ok,150,60,141,KRISCO
1/13/2026,12:14:17,auto_outfeed_ok,141,60,131.5,KRISCO
1/13/2026,12:27:33,auto_outfeed_ok,131.5,60,122,KRISCO
1/13/2026,12:40:54,auto_outfeed_ok,122.5,60,113.5,KRISCO
1/13/2026,12:54:13,auto_outfeed_ok,113,60,104.5,KRISCO
1/13/2026,13:07:57,auto_outfeed_ok,104,60,95.5,KRISCO
1/13/2026,13:11:44,auto_in_ok,95.5,180,179.5,KRISCO
1/13/2026,13:20:04,auto_outfeed_ok,179.5,60,170.5,KRISCO
1/13/2026,13:33:32,auto_outfeed_ok,170,60,160.5,KRISCO
1/13/2026,13:47:48,auto_outfeed_ok,160.5,60,151.5,KRISCO
1/13/2026,14:02:05,auto_outfeed_ok,151.5,60,142,KRISCO
1/13/2026,14:16:09,auto_outfeed_ok,141.5,60,133,KRISCO
1/13/2026,14:30:04,auto_outfeed_ok,132.7,60,124,KRISCO
1/13/2026,14:43:55,auto_outfeed_ok,124,60,114.5,KRISCO
1/13/2026,14:57:57,auto_outfeed_ok,114.5,60,105.5,KRISCO
1/13/2026,15:11:43,auto_outfeed_ok,105,60,97.5,KRISCO
1/13/2026,15:15:27,auto_in_ok,97.5,180,179.5,KRISCO
1/13/2026,15:24:20,auto_outfeed_ok,179,60,169.5,KRISCO
1/13/2026,15:38:41,auto_outfeed_ok,169.5,60,160,KRISCO
1/13/2026,15:52:41,auto_outfeed_ok,160,60,150,KRISCO
1/13/2026,16:07:26,auto_outfeed_ok,150,60,141.5,KRISCO
1/13/2026,16:21:37,auto_outfeed_ok,141,60,132,KRISCO
1/13/2026,16:35:54,auto_outfeed_ok,131.5,60,123,KRISCO
1/13/2026,16:49:27,auto_outfeed_ok,122.5,60,114,KRISCO
1/13/2026,17:02:44,auto_outfeed_ok,114,60,105.5,KRISCO
1/13/2026,17:16:21,auto_outfeed_ok,105.5,60,96,KRISCO
1/13/2026,17:20:06,auto_in_ok,96.5,180,179.5,KRISCO
1/13/2026,17:29:15,auto_outfeed_ok,179,60,169.5,KRISCO
1/13/2026,17:44:14,auto_outfeed_ok,169,60,160,KRISCO
1/13/2026,17:58:31,auto_outfeed_ok,159.5,60,150.5,KRISCO
1/13/2026,18:12:21,auto_outfeed_ok,150.5,60,141,KRISCO
1/13/2026,18:27:02,auto_outfeed_ok,140.5,60,131.5,KRISCO
1/13/2026,18:40:48,auto_outfeed_ok,131,60,123,KRISCO
1/13/2026,18:53:39,auto_outfeed_ok,123,60,113.5,KRISCO
1/13/2026,19:07:34,auto_outfeed_ok,114,60,105,KRISCO
1/13/2026,19:21:03,auto_outfeed_ok,105,60,96,KRISCO
1/13/2026,19:24:49,auto_in_ok,96,180,179.5,KRISCO
1/13/2026,19:34:30,auto_outfeed_ok,179,60,170,KRISCO
1/13/2026,19:48:59,auto_outfeed_ok,170,60,160,KRISCO
1/13/2026,20:03:50,auto_outfeed_ok,160,60,150,KRISCO
1/13/2026,20:17:50,auto_outfeed_ok,150,60,141,KRISCO
1/13/2026,20:31:54,auto_outfeed_ok,141,60,132,KRISCO
1/13/2026,20:45:05,auto_outfeed_ok,132,60,123,KRISCO
1/13/2026,20:58:25,auto_outfeed_ok,123,60,114.5,KRISCO
1/19/2026,0:59:54,auto_outfeed_ok,115,60,63,KRISCO
1/19/2026,1:05:13,auto_in_ok,63,180,179,KRISCO
1/19/2026,1:07:27,auto_outfeed_ok,179,60,166,KRISCO
1/19/2026,7:36:52,auto_outfeed_ok,165,60,156.5,KRISCO
1/19/2026,8:02:24,auto_outfeed_ok,156,60,148,KRISCO
1/19/2026,8:23:36,auto_outfeed_ok,148,60,139.5,KRISCO
1/19/2026,8:41:34,auto_outfeed_ok,139.5,60,131,KRISCO
1/19/2026,8:56:01,auto_outfeed_ok,131,60,123,KRISCO
1/19/2026,9:11:24,auto_outfeed_ok,122.5,60,114,KRISCO
1/19/2026,9:26:19,auto_outfeed_ok,114,60,106,KRISCO
1/19/2026,9:40:21,auto_outfeed_ok,106,60,98,KRISCO
1/19/2026,9:44:01,auto_in_ok,98,180,179.5,KRISCO
1/19/2026,9:54:07,auto_outfeed_ok,179,60,170,KRISCO
1/19/2026,10:09:57,auto_outfeed_ok,169.5,60,161,KRISCO
1/19/2026,10:25:42,auto_outfeed_ok,160.5,60,152,KRISCO
1/19/2026,10:40:21,auto_outfeed_ok,152,60,143.5,KRISCO
1/19/2026,10:55:59,auto_outfeed_ok,143,60,134.5,KRISCO
1/19/2026,11:11:27,auto_outfeed_ok,134,60,126,KRISCO
1/19/2026,11:27:18,auto_outfeed_ok,125.5,60,117.5,KRISCO
1/19/2026,11:42:35,auto_outfeed_ok,117.5,60,109,KRISCO
1/19/2026,11:58:06,auto_outfeed_ok,109,60,101.5,KRISCO
1/19/2026,12:13:03,auto_outfeed_ok,101,60,93,KRISCO
1/19/2026,12:16:54,auto_in_ok,93,180,179,KRISCO
1/19/2026,12:27:46,auto_outfeed_ok,178.5,60,169.5,KRISCO
1/19/2026,14:05:42,auto_outfeed_ok,168.5,60,159,KRISCO
1/19/2026,14:19:37,auto_outfeed_ok,159,60,150,KRISCO
1/19/2026,14:32:19,auto_outfeed_ok,150,60,140.5,KRISCO
1/19/2026,14:43:57,auto_outfeed_ok,140.5,60,131,KRISCO
1/19/2026,14:55:28,auto_outfeed_ok,131,60,122,KRISCO
1/19/2026,15:06:42,auto_outfeed_ok,122,60,113,KRISCO
1/19/2026,15:18:02,auto_outfeed_ok,113,60,104,KRISCO
1/19/2026,15:28:48,auto_outfeed_ok,104,60,95.5,KRISCO
1/19/2026,15:32:35,auto_in_ok,96,180,179.5,KRISCO
1/19/2026,15:39:27,auto_outfeed_ok,179,60,169.5,KRISCO
1/19/2026,15:51:21,auto_outfeed_ok,169,60,159.5,KRISCO
1/19/2026,16:02:58,auto_outfeed_ok,159,60,150,KRISCO
1/19/2026,16:14:31,auto_outfeed_ok,150,60,141,KRISCO
1/19/2026,16:25:40,auto_outfeed_ok,140,60,131.5,KRISCO
1/19/2026,16:36:46,auto_outfeed_ok,131.5,60,122.5,KRISCO
1/19/2026,16:47:52,auto_outfeed_ok,122.5,60,113.5,KRISCO
1/19/2026,17:02:32,auto_outfeed_ok,113.5,60,104.5,KRISCO
1/19/2026,17:09:59,auto_outfeed_ok,104.5,60,95,KRISCO
1/19/2026,17:13:48,auto_in_ok,95,180,179,KRISCO
1/19/2026,17:17:45,auto_outfeed_ok,179,60,169,KRISCO
1/19/2026,17:26:10,auto_outfeed_ok,169,60,158.5,KRISCO
1/19/2026,17:34:43,auto_outfeed_ok,158.5,60,148,KRISCO
1/19/2026,17:43:28,auto_outfeed_ok,148,60,137.5,KRISCO
1/19/2026,17:51:53,auto_outfeed_ok,137.5,60,128,KRISCO
1/19/2026,18:00:00,auto_outfeed_ok,128,60,118,KRISCO
1/19/2026,18:09:38,auto_outfeed_ok,118,60,109,KRISCO
1/19/2026,18:18:26,auto_outfeed_ok,109,60,100,KRISCO
1/19/2026,18:22:03,auto_in_ok,100,180,179.5,KRISCO
1/19/2026,18:27:06,auto_outfeed_ok,179.5,60,169,KRISCO
1/19/2026,18:36:41,auto_outfeed_ok,169,60,159,KRISCO
1/19/2026,18:46:08,auto_outfeed_ok,159,60,149,KRISCO
1/19/2026,18:55:21,auto_outfeed_ok,149,60,139.5,KRISCO
1/19/2026,19:04:25,auto_outfeed_ok,139,60,130,KRISCO
1/19/2026,19:13:23,auto_outfeed_ok,130,60,120.5,KRISCO
1/19/2026,19:22:24,auto_outfeed_ok,120,60,111,KRISCO
1/19/2026,19:30:57,auto_outfeed_ok,111,60,101.5,KRISCO
1/19/2026,19:39:44,auto_outfeed_ok,101.5,60,92.5,KRISCO
1/19/2026,19:43:41,auto_in_ok,92.5,180,179.5,KRISCO
1/19/2026,19:48:13,auto_outfeed_ok,179,60,169.5,KRISCO
1/19/2026,19:57:32,auto_outfeed_ok,169,60,159.5,KRISCO
1/19/2026,20:06:49,auto_outfeed_ok,159,60,149.5,KRISCO
1/19/2026,20:15:53,auto_outfeed_ok,149.5,60,139.5,KRISCO
1/19/2026,20:24:49,auto_outfeed_ok,139.5,60,130,KRISCO
1/19/2026,20:33:38,auto_outfeed_ok,130,60,120.5,KRISCO
1/19/2026,20:42:35,auto_outfeed_ok,120.5,60,111,KRISCO
1/19/2026,20:51:09,auto_outfeed_ok,111,60,102,KRISCO
1/19/2026,20:59:44,auto_outfeed_ok,102,60,93,KRISCO
1/19/2026,21:03:40,auto_in_ok,93,180,179.5,KRISCO
1/19/2026,21:08:12,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/19/2026,21:17:31,auto_outfeed_ok,169,60,159.5,KRISCO
1/19/2026,21:26:38,auto_outfeed_ok,159.5,60,149.5,KRISCO
1/19/2026,21:35:42,auto_outfeed_ok,149.5,60,140,KRISCO
1/19/2026,21:44:24,auto_outfeed_ok,140,60,130.5,KRISCO
1/19/2026,21:53:08,auto_outfeed_ok,130.5,60,121,KRISCO
1/19/2026,22:02:02,auto_outfeed_ok,121,60,111.5,KRISCO
1/19/2026,22:10:40,auto_outfeed_ok,111.5,60,102,KRISCO
1/19/2026,22:19:05,auto_outfeed_ok,102,60,92.5,KRISCO
1/19/2026,22:23:04,auto_in_ok,92.5,180,179.5,KRISCO
1/19/2026,22:27:34,auto_outfeed_ok,179.5,60,169.5,KRISCO
1/19/2026,22:36:51,auto_outfeed_ok,169.5,60,159,KRISCO
1/19/2026,22:48:27,auto_outfeed_ok,159,60,149,KRISCO
1/19/2026,22:57:53,auto_outfeed_ok,149,60,139,KRISCO
1/19/2026,23:06:46,auto_outfeed_ok,139,60,129,KRISCO
1/19/2026,23:15:33,auto_outfeed_ok,129,60,120,KRISCO
1/19/2026,23:23:59,auto_outfeed_ok,120,60,110.5,KRISCO
1/19/2026,23:32:45,auto_outfeed_ok,110,60,101,KRISCO
1/19/2026,23:40:55,auto_outfeed_ok,101,60,92,KRISCO
1/19/2026,23:44:51,auto_in_ok,92,180,179.5,KRISCO
1/19/2026,23:49:19,auto_outfeed_ok,179,60,169,KRISCO
1/19/2026,23:58:44,auto_outfeed_ok,168.5,60,159,KRISCO
1/20/2026,0:07:40,auto_outfeed_ok,158.5,60,149,KRISCO
1/20/2026,0:16:13,auto_outfeed_ok,149.5,60,140,KRISCO
1/20/2026,0:24:57,auto_outfeed_ok,140,60,130.5,KRISCO
1/20/2026,0:33:28,auto_outfeed_ok,130.5,60,121,KRISCO
1/20/2026,0:42:10,auto_outfeed_ok,121,60,112,KRISCO
1/20/2026,0:50:28,auto_outfeed_ok,112,60,102.5,KRISCO
1/20/2026,0:58:52,auto_outfeed_ok,102.5,60,93.5,KRISCO
1/20/2026,1:02:47,auto_in_ok,93,180,179.5,KRISCO
1/20/2026,1:06:46,auto_outfeed_ok,179.5,60,170,KRISCO
1/20/2026,1:15:40,auto_outfeed_ok,169.5,60,159.5,KRISCO
1/20/2026,1:24:44,auto_outfeed_ok,159.5,60,150,KRISCO
1/20/2026,1:33:28,auto_outfeed_ok,149.5,60,140.5,KRISCO
1/20/2026,1:41:50,auto_outfeed_ok,140.5,60,131,KRISCO
1/20/2026,1:50:20,auto_outfeed_ok,131,60,122,KRISCO
1/20/2026,1:58:14,auto_outfeed_ok,122,60,113,KRISCO
1/20/2026,2:06:33,auto_outfeed_ok,113,60,104,KRISCO
1/20/2026,2:14:44,auto_outfeed_ok,104,60,95,KRISCO
1/20/2026,2:18:34,auto_in_ok,95,180,179.5,KRISCO
1/20/2026,2:22:55,auto_outfeed_ok,179.5,60,169,KRISCO
1/20/2026,2:31:59,auto_outfeed_ok,169,60,159.5,KRISCO
1/20/2026,2:40:49,auto_outfeed_ok,159,60,150,KRISCO
1/20/2026,2:49:15,auto_outfeed_ok,149.5,60,140.5,KRISCO
1/20/2026,2:57:50,auto_outfeed_ok,140.5,60,131,KRISCO
1/20/2026,3:06:16,auto_outfeed_ok,131,60,122,KRISCO
1/20/2026,3:14:31,auto_outfeed_ok,122,60,112.5,KRISCO
1/20/2026,3:23:17,auto_outfeed_ok,112.5,60,103.5,KRISCO
1/20/2026,3:31:35,auto_outfeed_ok,103.5,60,94.5,KRISCO
1/20/2026,3:35:26,auto_in_ok,94,180,179.5,KRISCO
1/20/2026,3:39:34,auto_outfeed_ok,179,60,169.5,KRISCO
1/20/2026,3:48:31,auto_outfeed_ok,169,60,160,KRISCO
1/20/2026,3:57:24,auto_outfeed_ok,159.5,60,150,KRISCO
1/20/2026,4:06:01,auto_outfeed_ok,150,60,140.5,KRISCO
1/20/2026,4:14:49,auto_outfeed_ok,140,60,131,KRISCO
1/20/2026,4:23:09,auto_outfeed_ok,131,60,122,KRISCO
1/20/2026,4:31:38,auto_outfeed_ok,122,60,113,KRISCO
1/20/2026,4:39:49,auto_outfeed_ok,113,60,104,KRISCO
1/20/2026,4:47:50,auto_outfeed_ok,104,60,95,KRISCO
1/20/2026,4:51:39,auto_in_ok,95,180,179.5,KRISCO
1/20/2026,4:55:55,auto_outfeed_ok,179,60,169,KRISCO
1/20/2026,5:04:36,auto_outfeed_ok,169.5,60,160,KRISCO
1/20/2026,5:13:18,auto_outfeed_ok,160,60,151,KRISCO
1/20/2026,5:21:40,auto_outfeed_ok,151,60,142,KRISCO
1/20/2026,5:30:05,auto_outfeed_ok,142,60,132,KRISCO
1/20/2026,5:38:40,auto_outfeed_ok,132,60,123.5,KRISCO
1/20/2026,5:47:05,auto_outfeed_ok,123.5,60,114,KRISCO
1/20/2026,5:55:02,auto_outfeed_ok,114.5,60,106,KRISCO
1/20/2026,6:03:05,auto_outfeed_ok,106,60,97,KRISCO
1/20/2026,6:06:50,auto_in_ok,97,180,179.5,KRISCO
1/20/2026,6:11:04,auto_outfeed_ok,179,60,170,KRISCO
1/20/2026,6:19:41,auto_outfeed_ok,170,60,160,KRISCO
1/20/2026,6:28:34,auto_outfeed_ok,160,60,150.5,KRISCO
1/20/2026,6:37:15,auto_outfeed_ok,150.5,60,141,KRISCO
1/20/2026,6:45:50,auto_outfeed_ok,141,60,132,KRISCO
1/20/2026,6:54:08,auto_outfeed_ok,132,60,123,KRISCO
1/20/2026,7:02:42,auto_outfeed_ok,122.5,60,114,KRISCO
1/20/2026,7:10:45,auto_outfeed_ok,114,60,105.5,KRISCO
1/20/2026,7:18:39,auto_outfeed_ok,105.5,60,97,KRISCO
1/20/2026,7:22:23,auto_in_ok,97,180,179.5,KRISCO
1/20/2026,7:27:01,auto_outfeed_ok,179.5,60,170.5,KRISCO
1/20/2026,7:36:42,auto_outfeed_ok,170,60,160.5,KRISCO
1/20/2026,7:45:33,auto_outfeed_ok,160,60,150.5,KRISCO
1/20/2026,7:55:07,auto_outfeed_ok,150.5,60,141,KRISCO
1/20/2026,8:04:17,auto_outfeed_ok,141,60,132,KRISCO
1/20/2026,8:13:13,auto_outfeed_ok,132,60,123,KRISCO
1/20/2026,8:22:09,auto_outfeed_ok,123,60,113.5,KRISCO
1/20/2026,8:31:15,auto_outfeed_ok,113.5,60,104,KRISCO
1/20/2026,8:39:49,auto_outfeed_ok,104.5,60,96,KRISCO
1/20/2026,8:43:34,auto_in_ok,96,180,179,KRISCO
1/20/2026,8:48:45,auto_outfeed_ok,179,60,169,KRISCO
1/20/2026,8:58:30,auto_outfeed_ok,169,60,159.5,KRISCO
1/20/2026,9:07:44,auto_outfeed_ok,159,60,150,KRISCO
1/20/2026,9:16:57,auto_outfeed_ok,149.5,60,140,KRISCO
1/20/2026,9:26:42,auto_outfeed_ok,140,60,130.5,KRISCO
